,pmcid,entity,score,index,word,start,end
8887,PMC7106668.txt,B-DISEASE_DISORDER,0.54649836,98,▁community,373,383
8888,PMC7227237.txt,B-GENE,0.5989345,30,2004,122,126
8889,PMC7227237.txt,B-GENE,0.6223866,94,2002,323,327
8890,PMC7227237.txt,B-PROTEIN,0.5597793,3,▁45,3,6
8891,PMC7227237.txt,B-PROTEIN,0.5786574,6,925,9,12
8892,PMC7227237.txt,B-PROTEIN,0.5776874,19,464,35,38
8893,PMC7227237.txt,B-DISEASE_DISORDER,0.66061765,8,▁gastroesophageal,33,50
8894,PMC7227237.txt,B-DISEASE_DISORDER,0.5923234,26,▁bronchitis,98,109
8895,PMC7227237.txt,B-DISEASE_DISORDER,0.52252805,82,▁Back,126,131
8896,PMC7227237.txt,B-DISEASE_DISORDER,0.52412474,32,▁Influenza,60,70
8897,PMC7227237.txt,B-DISEASE_DISORDER,0.5363636,50,▁Mala,90,95
8898,PMC7227237.txt,B-DISEASE_DISORDER,0.55193096,12,retinal,47,54
8899,PMC7227237.txt,B-PROTEIN,0.573685,75,▁alkaline,319,328
8900,PMC7227237.txt,B-PROTEIN,0.501176,11,LN,19,21
8901,PMC7227237.txt,B-PROTEIN,0.6202454,46,Sol,253,256
8902,PMC7227237.txt,B-PROTEIN,0.6897457,93,Alan,504,508
8903,PMC7227237.txt,B-PROTEIN,0.6418738,97,STA,530,533
8904,PMC7745768.txt,I-DISEASE_DISORDER,0.57665116,56,▁independence,227,240
8905,PMC7745768.txt,B-DISEASE_DISORDER,0.5365383,2,▁Spanish,2,10
8906,PMC7890889.txt,B-DISEASE_DISORDER,0.50997543,23,▁Weight,110,117
8907,PMC7890889.txt,B-GENE,0.5097978,51,▁Mediterranean,206,220
8908,PMC7295920.txt,B-PROTEIN,0.7559331,22,NPP,76,79
8909,PMC7295920.txt,B-PROTEIN,0.75944823,25,alka,81,85
8910,PMC7295920.txt,B-PROTEIN,0.5262286,72,tel,367,370
8911,PMC7295920.txt,B-PROTEIN,0.553271,99,Mini,455,459
8912,PMC7295920.txt,B-PROTEIN,0.74157035,53,Nitro,258,263
8913,PMC7554935.txt,B-PROTEIN,0.5349909,39,CE,204,206
8914,PMC7554935.txt,B-DISEASE_DISORDER,0.9138434,28,▁perfusion,150,160
8915,PMC7554935.txt,B-DISEASE_DISORDER,0.75487375,99,▁hemodynamic,376,388
8916,PMC7554935.txt,B-GENE,0.5218615,12,▁Ted,52,56
8917,PMC7068883.txt,B-GENE,0.52794665,16,▁Lawton,102,109
8918,PMC7822717.txt,B-PROTEIN,0.6078823,16,▁Long,70,75
8919,PMC7822717.txt,B-PROTEIN,0.5368203,19,▁potent,80,87
8920,PMC7822717.txt,B-PROTEIN,0.74909043,71,lx,365,367
8921,PMC7822717.txt,B-PROTEIN,0.5281046,97,▁Gl,465,468
8922,PMC7158110.txt,B-DISEASE_DISORDER,0.575838,63,▁assisted,363,372
8923,PMC7158110.txt,I-DISEASE_DISORDER,0.5150272,64,▁living,372,379
8924,PMC7158110.txt,B-GENE,0.5460598,17,LTC,78,81
8925,PMC7158110.txt,B-GENE,0.50643015,60,BC,328,330
8926,PMC7158110.txt,I-DISEASE_DISORDER,0.53738207,64,▁Change,349,356
8927,PMC7798342.txt,B-PROTEIN,0.5930059,31,408,132,135
8928,PMC7995588.txt,B-GENE,0.623809,99,1001,438,442
8929,PMC7995588.txt,B-DISEASE_DISORDER,0.6488784,40,▁PPS,196,200
8930,PMC7995588.txt,B-PROTEIN,0.82048017,97,▁ferro,490,496
8931,PMC7995588.txt,B-PROTEIN,0.66768825,99,carboxylic,500,510
8932,PMC7915741.txt,B-PROTEIN,0.53850126,17,▁335,49,53
8933,PMC7915741.txt,B-PROTEIN,0.5128198,18,625,53,56
8934,PMC7915741.txt,B-PROTEIN,0.8868244,38,▁let,116,120
8935,PMC7915741.txt,I-DISEASE_DISORDER,0.5953566,33,mitting,176,183
8936,PMC7915741.txt,B-PROTEIN,0.52386713,97,coding,541,547
8937,PMC7915741.txt,B-DISEASE_DISORDER,0.5043703,60,▁CIS,241,245
8938,PMC7915741.txt,B-DISEASE_DISORDER,0.7504576,89,▁PMS,345,349
8939,PMC7915741.txt,B-PROTEIN,0.5104382,59,▁carrier,250,258
8940,PMC7915741.txt,B-PROTEIN,0.66046137,62,92,90,92
8941,PMC7915741.txt,B-PROTEIN,0.6115011,12,142,19,22
8942,PMC7915741.txt,B-PROTEIN,0.69378036,66,▁bb,197,200
8943,PMC7915741.txt,B-PROTEIN,0.6964463,54,▁Let,214,218
8944,PMC7915741.txt,B-PROTEIN,0.60390365,25,451,79,82
8945,PMC7915741.txt,B-PROTEIN,0.5379418,76,seven,332,337
8946,PMC7915741.txt,I-DISEASE_DISORDER,0.5095653,96,▁homeostasis,451,463
8947,PMC7915741.txt,B-PROTEIN,0.61574614,98,330,251,254
8948,PMC7915741.txt,B-PROTEIN,0.7620556,83,▁Band,132,137
8949,PMC7915741.txt,B-PROTEIN,0.58948046,65,▁Abb,185,189
8950,PMC7915741.txt,B-PROTEIN,0.5453745,67,via,191,194
8951,PMC7915741.txt,B-PROTEIN,0.53536737,68,tons,194,198
8952,PMC7915741.txt,B-PROTEIN,0.57414615,94,▁Colony,312,319
8953,PMC7915741.txt,B-PROTEIN,0.5930167,10,ul,56,58
8954,PMC7915741.txt,B-PROTEIN,0.58307046,59,tim,261,264
8955,PMC7915741.txt,B-PROTEIN,0.5746684,68,▁Basic,283,289
8956,PMC7915741.txt,B-PROTEIN,0.70091546,69,▁Fibro,289,295
8957,PMC7915741.txt,B-PROTEIN,0.6781401,77,▁Platelet,324,333
8958,PMC7031904.txt,B-GENE,0.6141703,67,WV,343,345
8959,PMC7083107.txt,B-GENE,0.50991154,67,▁CSI,325,329
8960,PMC7083107.txt,B-GENE,0.6179761,68,NAP,329,332
8961,PMC7083107.txt,B-GENE,0.5574726,5,fps,6,9
8962,PMC7168967.txt,B-DISEASE_DISORDER,0.5107939,23,▁concussions,93,105
8963,PMC7168967.txt,B-DISEASE_DISORDER,0.7108992,1,▁compulsive,0,10
8964,PMC7168967.txt,B-DISEASE_DISORDER,0.5547746,79,▁emotions,466,475
8965,PMC7168967.txt,B-GENE,0.5140163,98,▁Wol,402,406
8966,PMC7168967.txt,B-GENE,0.6688557,19,▁ANSWER,36,43
8967,PMC7313126.txt,B-DISEASE_DISORDER,0.503323,93,▁dysfunctional,480,494
8968,PMC7313126.txt,B-GENE,0.5559197,4,▁CONS,11,16
8969,PMC7313126.txt,B-GENE,0.53649026,14,▁EDF,65,69
8970,PMC7313126.txt,B-GENE,0.5745441,31,INR,177,180
8971,PMC7729136.txt,B-DISEASE_DISORDER,0.65805006,90,▁Tourette,463,472
8972,PMC7729136.txt,B-DISEASE_DISORDER,0.52499926,51,▁Physiological,356,370
8973,PMC7729136.txt,B-GENE,0.5316969,41,osity,172,177
8974,PMC7729136.txt,B-GENE,0.545338,70,RU,428,430
8975,PMC7729136.txt,B-DISEASE_DISORDER,0.5386557,81,▁MPH,452,456
8976,PMC7729136.txt,B-GENE,0.5462749,95,Beck,494,498
8977,PMC7729136.txt,B-GENE,0.5097791,99,Beat,520,524
8978,PMC7274941.txt,B-DISEASE_DISORDER,0.56367373,49,▁FH,275,278
8979,PMC7274941.txt,B-PROTEIN,0.79077464,31,iris,113,117
8980,PMC7274941.txt,B-DISEASE_DISORDER,0.55362874,53,▁menopausal,267,278
8981,PMC7274941.txt,B-PROTEIN,0.72123694,27,bron,116,120
8982,PMC7301527.txt,B-DISEASE_DISORDER,0.5846228,100,MCC,463,466
8983,PMC7301527.txt,B-DISEASE_DISORDER,0.5337618,84,▁MCC,547,551
8984,PMC7805132.txt,B-GENE,0.50051415,61,vax,202,205
8985,PMC7805132.txt,B-PROTEIN,0.5107073,5,▁NN,24,27
8986,PMC7805132.txt,B-PROTEIN,0.5186681,44,▁maturation,246,257
8987,PMC7805132.txt,B-PROTEIN,0.5545321,5,362,6,9
8988,PMC7805132.txt,B-PROTEIN,0.5563658,85,▁Kru,344,348
8989,PMC7805132.txt,B-PROTEIN,0.5114919,89,Wall,353,357
8990,PMC7805132.txt,B-PROTEIN,0.5711405,76,411,362,365
8991,PMC7934383.txt,B-PROTEIN,0.63438004,79,▁CLI,238,242
8992,PMC7934383.txt,B-PROTEIN,0.5907622,32,Den,112,115
8993,PMC7935399.txt,B-GENE,0.539891,18,▁Safe,100,105
8994,PMC7935399.txt,B-GENE,0.5417278,82,▁Ops,448,452
8995,PMC7171193.txt,B-PROTEIN,0.62598616,89,▁synthetic,440,450
8996,PMC7171193.txt,B-PROTEIN,0.6750712,60,EQ,247,249
8997,PMC7171193.txt,B-PROTEIN,0.7053377,62,NV,251,253
8998,PMC7171193.txt,B-PROTEIN,0.54293174,30,▁PHA,98,102
8999,PMC7171193.txt,I-DISEASE_DISORDER,0.5443962,26,▁zoster,146,153
9000,PMC7171193.txt,B-PROTEIN,0.50573796,86,▁epitope,403,411
9001,PMC7171193.txt,B-PROTEIN,0.52265525,1,▁*,0,1
9002,PMC7171193.txt,B-DISEASE_DISORDER,0.6715069,94,▁shingles,539,548
9003,PMC7171193.txt,B-PROTEIN,0.5925666,70,ASP,233,236
9004,PMC7171193.txt,B-PROTEIN,0.60985255,70,640,268,271
9005,PMC7171193.txt,B-PROTEIN,0.6267446,73,▁SA,276,279
9006,PMC7171193.txt,B-PROTEIN,0.65509415,97,feld,386,390
9007,PMC7171193.txt,B-PROTEIN,0.6091585,99,▁506,396,400
9008,PMC7648990.txt,B-DISEASE_DISORDER,0.50329447,1,▁DCS,0,3
9009,PMC7690082.txt,B-GENE,0.5776365,10,ERO,44,47
9010,PMC7690082.txt,B-DISEASE_DISORDER,0.5781969,69,▁FD,387,390
9011,PMC7690082.txt,B-DISEASE_DISORDER,0.5589127,99,▁exhaustion,470,481
9012,PMC7690082.txt,B-PROTEIN,0.5697638,48,▁tab,245,249
9013,PMC7690082.txt,B-DISEASE_DISORDER,0.5515193,96,▁elder,480,486
9014,PMC7690082.txt,I-DISEASE_DISORDER,0.5040924,17,lies,107,111
9015,PMC7690082.txt,B-PROTEIN,0.5182148,57,Pet,304,307
9016,PMC7074941.txt,B-DISEASE_DISORDER,0.85808265,57,▁Autoimmune,234,245
9017,PMC7074941.txt,B-DISEASE_DISORDER,0.63048804,32,▁mycobacteria,111,124
9018,PMC7074941.txt,B-DISEASE_DISORDER,0.87617254,49,▁Bur,230,234
9019,PMC7074941.txt,I-DISEASE_DISORDER,0.66664493,53,▁ulcer,239,245
9020,PMC7074941.txt,B-DISEASE_DISORDER,0.61001074,35,▁ruminant,144,153
9021,PMC7074941.txt,B-DISEASE_DISORDER,0.7891605,70,▁sarcoidosis,318,330
9022,PMC7074941.txt,B-DISEASE_DISORDER,0.8130798,72,▁Blau,331,336
9023,PMC7074941.txt,B-DISEASE_DISORDER,0.72570246,75,▁Hashimoto,346,356
9024,PMC7074941.txt,B-PROTEIN,0.63647443,35,▁65,201,204
9025,PMC7074941.txt,B-DISEASE_DISORDER,0.6104615,59,chondri,319,326
9026,PMC7074941.txt,B-DISEASE_DISORDER,0.51061183,80,▁Mycobacterium,429,443
9027,PMC7074941.txt,B-PROTEIN,0.56667477,67,vium,303,307
9028,PMC7074941.txt,B-PROTEIN,0.595491,73,uber,317,321
9029,PMC7074941.txt,B-PROTEIN,0.59969515,74,cul,321,324
9030,PMC7074941.txt,B-DISEASE_DISORDER,0.5402091,69,▁tubercul,345,354
9031,PMC7074941.txt,B-DISEASE_DISORDER,0.6198243,18,▁disseminated,87,100
9032,PMC7074941.txt,B-PROTEIN,0.5275295,38,rae,134,137
9033,PMC7074941.txt,B-DISEASE_DISORDER,0.74248415,67,▁John,250,255
9034,PMC7074941.txt,B-DISEASE_DISORDER,0.50891954,65,Hash,306,310
9035,PMC7074941.txt,B-GENE,0.5153026,76,▁NRA,349,353
9036,PMC7074941.txt,B-DISEASE_DISORDER,0.6462041,96,▁Sardinia,510,519
9037,PMC7074941.txt,B-PROTEIN,0.74379826,100,269,470,473
9038,PMC7074941.txt,B-PROTEIN,0.7082334,22,295,97,100
9039,PMC7074941.txt,B-PROTEIN,0.68467665,24,303,101,104
9040,PMC7074941.txt,B-DISEASE_DISORDER,0.8627705,78,▁clinically,461,472
9041,PMC7074941.txt,B-DISEASE_DISORDER,0.68136376,79,▁isolated,472,481
9042,PMC7074941.txt,I-DISEASE_DISORDER,0.51742166,39,tis,156,159
9043,PMC7074941.txt,B-DISEASE_DISORDER,0.57633793,89,▁tracheo,397,405
9044,PMC7074941.txt,B-DISEASE_DISORDER,0.6768703,26,▁vasculitis,125,136
9045,PMC7074941.txt,B-DISEASE_DISORDER,0.7291456,33,▁RP,146,149
9046,PMC7074941.txt,B-DISEASE_DISORDER,0.6474874,37,tube,149,153
9047,PMC7074941.txt,B-DISEASE_DISORDER,0.70921725,86,▁Chlamydia,395,405
9048,PMC7074941.txt,B-PROTEIN,0.8025379,53,HH,226,228
9049,PMC7074941.txt,B-DISEASE_DISORDER,0.51481915,34,immune,204,210
9050,PMC7930223.txt,B-GENE,0.51703674,87,▁CGI,131,135
9051,PMC7223540.txt,B-DISEASE_DISORDER,0.53620106,22,▁dendritic,135,145
9052,PMC7223540.txt,B-PROTEIN,0.5259103,76,▁virulence,438,448
9053,PMC7223540.txt,B-GENE,0.52417284,5,PRINT,25,30
9054,PMC7413274.txt,B-GENE,0.5288747,14,ESS,80,83
9055,PMC7413274.txt,B-DISEASE_DISORDER,0.59591705,5,▁daytime,24,32
9056,PMC7413274.txt,B-DISEASE_DISORDER,0.52549624,7,▁Hospital,35,44
9057,PMC7413274.txt,B-GENE,0.61402345,1,▁ESS,0,3
9058,PMC7413274.txt,B-GENE,0.5304545,31,Connect,186,193
9059,PMC7994055.txt,B-DISEASE_DISORDER,0.5361872,30,▁psychology,104,115
9060,PMC7994055.txt,B-GENE,0.52176875,10,Care,28,32
9061,PMC7994055.txt,B-DISEASE_DISORDER,0.5763764,25,▁psychotropic,126,139
9062,PMC7994055.txt,I-DISEASE_DISORDER,0.63938904,30,▁dependence,166,177
9063,PMC7994055.txt,B-GENE,0.50248736,3,Advisor,6,13
9064,PMC7994055.txt,B-GENE,0.5235286,89,▁We,521,524
9065,PMC7674649.txt,B-GENE,0.52247614,55,▁UPS,258,262
9066,PMC7674649.txt,B-GENE,0.5238582,53,EEM,268,271
9067,PMC7674649.txt,B-GENE,0.56876636,76,Up,363,365
9068,PMC7884393.txt,I-DISEASE_DISORDER,0.65564233,11,▁severity,76,85
9069,PMC7884393.txt,B-GENE,0.58236396,25,▁DRI,171,175
9070,PMC7884393.txt,B-DISEASE_DISORDER,0.5646389,22,▁Supra,96,102
9071,PMC7884393.txt,B-PROTEIN,0.63064706,31,Like,147,151
9072,PMC7884393.txt,B-PROTEIN,0.8140874,50,▁Death,211,217
9073,PMC7884393.txt,B-PROTEIN,0.67600965,52,Associated,218,228
9074,PMC7884393.txt,B-PROTEIN,0.7470531,74,▁Salt,390,395
9075,PMC7884393.txt,B-PROTEIN,0.7520311,81,IK,417,419
9076,PMC7884393.txt,B-PROTEIN,0.5833727,27,▁RPS,93,97
9077,PMC7884393.txt,B-GENE,0.51857674,13,▁MARK,17,22
9078,PMC7884393.txt,B-PROTEIN,0.5197907,63,▁nuclease,285,294
9079,PMC7884393.txt,B-GENE,0.6388888,52,Import,229,235
9080,PMC7288029.txt,B-GENE,0.64204234,11,Sync,30,34
9081,PMC7763810.txt,B-DISEASE_DISORDER,0.5262728,66,▁reminiscence,360,373
9082,PMC7763810.txt,B-DISEASE_DISORDER,0.52702564,17,▁simulation,89,100
9083,PMC7889418.txt,B-DISEASE_DISORDER,0.8175901,1,▁misuse,0,6
9084,PMC7889418.txt,B-DISEASE_DISORDER,0.5113568,45,▁Paranoia,198,207
9085,PMC7424995.txt,B-PROTEIN,0.55824506,49,801,199,202
9086,PMC7424995.txt,B-PROTEIN,0.5045847,52,rami,204,208
9087,PMC7424995.txt,B-PROTEIN,0.5160688,42,▁tram,168,173
9088,PMC7424995.txt,B-PROTEIN,0.61040556,82,▁Tram,390,395
9089,PMC7424995.txt,B-PROTEIN,0.50064707,45,deca,190,194
9090,PMC7089534.txt,B-DISEASE_DISORDER,0.58780634,36,▁Rheumatology,216,229
9091,PMC7089534.txt,B-DISEASE_DISORDER,0.77989453,93,▁Inflammatory,711,724
9092,PMC7089534.txt,B-DISEASE_DISORDER,0.8255858,39,▁psoriatic,218,228
9093,PMC7089534.txt,B-DISEASE_DISORDER,0.6742226,23,Hyper,82,87
9094,PMC7089534.txt,B-GENE,0.5582941,46,Explo,225,230
9095,PMC7089534.txt,I-DISEASE_DISORDER,0.53202456,86,ile,366,369
9096,PMC7089534.txt,B-DISEASE_DISORDER,0.83589005,46,▁Rett,257,262
9097,PMC7089534.txt,B-DISEASE_DISORDER,0.6667484,28,pso,112,115
9098,PMC7089534.txt,B-DISEASE_DISORDER,0.72023183,49,Cro,199,202
9099,PMC7089534.txt,B-DISEASE_DISORDER,0.5343593,50,hn,202,204
9100,PMC7089534.txt,B-PROTEIN,0.6488153,55,▁Toll,246,251
9101,PMC7089534.txt,B-PROTEIN,0.6126085,64,BIA,289,292
9102,PMC7089534.txt,B-GENE,0.527144,4,▁Cohort,3,10
9103,PMC7284402.txt,B-GENE,0.504533,7,thon,36,40
9104,PMC7284402.txt,B-GENE,0.5677056,17,▁Integrator,111,122
9105,PMC7284402.txt,B-GENE,0.5044465,79,▁mHealth,280,288
9106,PMC7284402.txt,B-GENE,0.5733889,78,▁Satisfaction,311,324
9107,PMC7354597.txt,B-DISEASE_DISORDER,0.78190774,49,▁nicotine,223,232
9108,PMC7354597.txt,B-DISEASE_DISORDER,0.5257917,68,▁cocaine,345,353
9109,PMC7354597.txt,B-DISEASE_DISORDER,0.547373,70,▁cannabis,357,366
9110,PMC7354597.txt,B-DISEASE_DISORDER,0.51308644,94,▁reward,481,488
9111,PMC7354597.txt,B-DISEASE_DISORDER,0.8462039,34,▁addicted,201,210
9112,PMC7354597.txt,B-PROTEIN,0.64798605,79,dy,353,355
9113,PMC7354597.txt,B-PROTEIN,0.66105884,52,▁dy,90,93
9114,PMC7830228.txt,B-PROTEIN,0.6449954,98,149,343,346
9115,PMC7830228.txt,B-PROTEIN,0.50193787,87,▁54,359,362
9116,PMC7830228.txt,B-PROTEIN,0.54177225,5,▁47,4,7
9117,PMC7830228.txt,B-PROTEIN,0.55112606,5,▁Concord,13,21
9118,PMC7773510.txt,B-DISEASE_DISORDER,0.57023937,54,▁Metab,136,142
9119,PMC7773510.txt,B-DISEASE_DISORDER,0.5173329,62,▁pediatrics,271,282
9120,PMC7773510.txt,B-GENE,0.5095396,40,▁questionnaire,110,124
9121,PMC7831739.txt,B-PROTEIN,0.7915027,31,Prop,174,178
9122,PMC7831739.txt,B-DISEASE_DISORDER,0.7594126,68,▁gingivitis,351,362
9123,PMC7831739.txt,B-PROTEIN,0.7836262,30,FAR,110,113
9124,PMC7831739.txt,B-PROTEIN,0.5316854,34,▁host,168,173
9125,PMC7831739.txt,B-PROTEIN,0.636059,32,▁YY,149,152
9126,PMC7831739.txt,B-PROTEIN,0.64194435,50,▁hex,210,214
9127,PMC7831739.txt,B-PROTEIN,0.66854906,93,ioni,455,459
9128,PMC7831739.txt,B-PROTEIN,0.5845766,95,▁acne,468,473
9129,PMC7831739.txt,B-DISEASE_DISORDER,0.51859194,6,▁NAG,26,30
9130,PMC7831739.txt,I-DISEASE_DISORDER,0.5195226,73,vessel,247,253
9131,PMC7831739.txt,B-PROTEIN,0.5821856,34,▁cycle,142,148
9132,PMC7831739.txt,B-PROTEIN,0.8884759,59,OTC,260,263
9133,PMC7831739.txt,B-PROTEIN,0.5611572,55,▁CAR,175,179
9134,PMC7831739.txt,B-PROTEIN,0.641627,67,CAR,225,228
9135,PMC7831739.txt,B-PROTEIN,0.6411367,52,▁TEMP,241,246
9136,PMC7831739.txt,B-PROTEIN,0.6346755,69,pipe,278,282
9137,PMC7831739.txt,B-PROTEIN,0.65170336,70,ridine,282,288
9138,PMC7831739.txt,B-PROTEIN,0.7302443,3,▁172,3,7
9139,PMC7831739.txt,B-PROTEIN,0.5790118,9,▁radical,28,36
9140,PMC7146127.txt,B-GENE,0.52043414,98,▁Diet,527,532
9141,PMC7592675.txt,B-DISEASE_DISORDER,0.54326373,51,▁very,261,266
9142,PMC7592675.txt,B-PROTEIN,0.70015126,60,▁Tran,331,336
9143,PMC7698404.txt,B-PROTEIN,0.53895575,42,atic,166,170
9144,PMC7698404.txt,B-PROTEIN,0.52601254,70,▁Gly,317,321
9145,PMC7698404.txt,B-PROTEIN,0.6406223,31,▁Nor,152,156
9146,PMC7698404.txt,B-PROTEIN,0.54904246,67,phatic,275,281
9147,PMC7698404.txt,I-DISEASE_DISORDER,0.55721426,89,feet,363,367
9148,PMC7698404.txt,B-PROTEIN,0.6461366,78,DAC,338,341
9149,PMC7698404.txt,B-PROTEIN,0.5511694,21,▁HDAC,92,97
9150,PMC7698404.txt,I-DISEASE_DISORDER,0.5403666,66,▁veins,375,381
9151,PMC7698404.txt,B-PROTEIN,0.5711021,74,▁oils,398,403
9152,PMC7698404.txt,B-PROTEIN,0.5223711,22,ife,120,123
9153,PMC7996628.txt,I-DISEASE_DISORDER,0.5151108,48,ilty,181,185
9154,PMC7996628.txt,B-DISEASE_DISORDER,0.6085562,1,▁frail,0,5
9155,PMC7996628.txt,B-DISEASE_DISORDER,0.55492485,93,▁slowness,370,379
9156,PMC7996628.txt,B-DISEASE_DISORDER,0.8399661,30,▁Ovarian,187,195
9157,PMC7996628.txt,B-DISEASE_DISORDER,0.6316937,41,▁emphysema,226,236
9158,PMC7996628.txt,B-DISEASE_DISORDER,0.75016546,99,▁asbestos,559,568
9159,PMC7996628.txt,I-DISEASE_DISORDER,0.52345705,66,▁joints,386,393
9160,PMC7996628.txt,B-DISEASE_DISORDER,0.554519,71,▁Exhaust,141,149
9161,PMC7067577.txt,B-PROTEIN,0.7374238,81,▁second,397,404
9162,PMC7067577.txt,B-DISEASE_DISORDER,0.5953944,88,activity,476,484
9163,PMC7067577.txt,B-PROTEIN,0.63454086,28,▁messengers,106,117
9164,PMC7067577.txt,B-GENE,0.60236645,66,▁CRN,301,305
9165,PMC7934553.txt,B-GENE,0.52812916,70,AHL,369,372
9166,PMC7084863.txt,B-GENE,0.67956716,8,▁UD,50,53
9167,PMC7084863.txt,B-GENE,0.5538222,10,ait,55,58
9168,PMC7084863.txt,B-GENE,0.5122578,53,ector,273,278
9169,PMC7084863.txt,I-DISEASE_DISORDER,0.58745617,100,▁interference,561,574
9170,PMC7662628.txt,B-PROTEIN,0.5249224,57,animal,221,227
9171,PMC7127868.txt,B-DISEASE_DISORDER,0.55357563,42,▁American,170,179
9172,PMC7127868.txt,B-DISEASE_DISORDER,0.5870124,37,▁Samoan,211,218
9173,PMC7127868.txt,B-DISEASE_DISORDER,0.7138072,98,▁sexual,455,462
9174,PMC7127868.txt,B-DISEASE_DISORDER,0.57849514,5,▁USA,27,31
9175,PMC7389451.txt,B-PROTEIN,0.5742225,87,dol,299,302
9176,PMC7389451.txt,B-PROTEIN,0.50476986,21,568,104,107
9177,PMC7389451.txt,B-PROTEIN,0.53795695,69,▁Vi,358,361
9178,PMC7389451.txt,B-PROTEIN,0.5716322,71,▁Dye,368,372
9179,PMC7389451.txt,B-PROTEIN,0.69952124,23,XO,113,115
9180,PMC7389451.txt,B-PROTEIN,0.598428,92,▁CCT,374,378
9181,PMC7389451.txt,B-PROTEIN,0.5164549,1,▁CCC,0,3
9182,PMC7389451.txt,B-PROTEIN,0.5672853,50,UMP,222,225
9183,PMC7389451.txt,B-PROTEIN,0.5051241,50,▁der,201,205
9184,PMC7389451.txt,B-PROTEIN,0.77551687,31,Α,108,109
9185,PMC7389451.txt,B-PROTEIN,0.6770802,33,Ε,110,111
9186,PMC7389451.txt,B-PROTEIN,0.6903043,65,▁PEN,213,217
9187,PMC7389451.txt,B-PROTEIN,0.6271365,66,▁CTF,270,274
9188,PMC7389451.txt,B-PROTEIN,0.5925298,25,Ni,72,74
9189,PMC7389451.txt,B-PROTEIN,0.74903655,52,oe,213,215
9190,PMC7389451.txt,B-PROTEIN,0.515893,5,component,7,16
9191,PMC7389451.txt,B-PROTEIN,0.6143813,68,lips,286,290
9192,PMC7477392.txt,B-DISEASE_DISORDER,0.57296485,96,▁vas,397,401
9193,PMC7477392.txt,B-PROTEIN,0.77708286,95,matrix,375,381
9194,PMC7477392.txt,B-PROTEIN,0.61782736,4,▁GO,20,23
9195,PMC7477392.txt,B-PROTEIN,0.55222076,3,▁Negative,3,12
9196,PMC7814451.txt,B-DISEASE_DISORDER,0.5403146,30,White,137,142
9197,PMC7814451.txt,B-PROTEIN,0.50471526,61,▁mercury,268,276
9198,PMC7814451.txt,B-DISEASE_DISORDER,0.6574421,69,▁OC,293,296
9199,PMC7814451.txt,I-DISEASE_DISORDER,0.5013139,16,▁capsule,31,39
9200,PMC7814451.txt,B-PROTEIN,0.67702645,76,SUV,325,328
9201,PMC7947349.txt,B-GENE,0.6174979,30,▁Appreciation,130,143
9202,PMC7947349.txt,B-GENE,0.64905506,17,▁BAS,103,107
9203,PMC7947349.txt,B-GENE,0.54530984,84,vivo,464,468
9204,PMC7947349.txt,I-DISEASE_DISORDER,0.50438064,37,section,182,189
9205,PMC7947349.txt,B-GENE,0.55247086,74,eja,451,454
9206,PMC7721364.txt,B-PROTEIN,0.50749046,1,▁Mid,0,3
9207,PMC7721364.txt,B-PROTEIN,0.5508439,12,translational,52,65
9208,PMC7721364.txt,B-PROTEIN,0.6876922,21,EFE,91,94
9209,PMC7721364.txt,B-PROTEIN,0.65482026,28,KV,139,141
9210,PMC7721364.txt,B-PROTEIN,0.701721,36,SSA,151,154
9211,PMC7721364.txt,B-PROTEIN,0.5872527,25,232,117,120
9212,PMC7721364.txt,B-PROTEIN,0.57816756,30,▁Pip,138,142
9213,PMC7721364.txt,B-DISEASE_DISORDER,0.50824475,2,▁Biogen,1,8
9214,PMC7721364.txt,B-GENE,0.5426114,12,SYS,73,76
9215,PMC7822120.txt,I-DISEASE_DISORDER,0.55018765,43,▁onset,169,175
9216,PMC7822120.txt,B-DISEASE_DISORDER,0.51361585,59,▁LOAD,281,286
9217,PMC7822120.txt,B-PROTEIN,0.5688994,92,stranded,445,453
9218,PMC7822120.txt,I-DISEASE_DISORDER,0.56384254,91,▁Region,430,437
9219,PMC7822120.txt,B-PROTEIN,0.55983037,5,All,11,14
9220,PMC7231224.txt,I-DISEASE_DISORDER,0.5143171,85,▁facilities,553,564
9221,PMC7231224.txt,B-GENE,0.520131,17,Er,63,65
9222,PMC7231224.txt,B-GENE,0.53986484,75,▁SIMPLE,409,416
9223,PMC7231224.txt,B-GENE,0.59939986,89,▁GRACE,493,499
9224,PMC7231224.txt,B-DISEASE_DISORDER,0.61811733,6,▁RAC,36,40
9225,PMC7231224.txt,B-DISEASE_DISORDER,0.6428075,63,▁aged,396,401
9226,PMC7145106.txt,B-DISEASE_DISORDER,0.63328314,80,▁SAH,449,453
9227,PMC7145106.txt,B-DISEASE_DISORDER,0.5951589,13,▁comatose,48,57
9228,PMC7145106.txt,B-PROTEIN,0.7885042,41,zag,67,70
9229,PMC7145106.txt,B-PROTEIN,0.57825994,86,▁Ci,152,155
9230,PMC7145106.txt,B-GENE,0.52962387,15,▁Ed,22,25
9231,PMC7145106.txt,B-GENE,0.5158446,17,rav,26,29
9232,PMC7145106.txt,B-DISEASE_DISORDER,0.65920204,8,▁DCI,30,34
9233,PMC7952346.txt,B-DISEASE_DISORDER,0.5576046,85,▁Pem,339,343
